no2,elevation,population,landuse,road_density
0.43265653,0.31501174,0.09186508,1.0000002,0.0
0.43990684,0.33221054,0.099665314,1.0000002,0.0
0.44557512,0.35071158,0.107080884,1.0000002,0.0
0.45182455,0.3691609,0.1126607,1.0000002,0.0
0.45865476,0.38835716,0.11125364,1.0000002,0.0
0.4630804,0.40555072,0.10503462,1.0000002,0.0
0.46510148,0.42157388,0.101413645,0.95454574,0.0
0.46913993,0.44010973,0.09784224,0.86363673,0.0
0.47519588,0.46313882,0.090107106,0.693182,0.0
0.48092234,0.48511004,0.07782849,0.47727275,0.0
0.48631918,0.5101738,0.06657068,0.26136374,0.0
0.48976672,0.5399277,0.053130765,0.10227299,0.0171392
0.49126506,0.5790341,0.040207937,0.11363673,0.0
0.49429882,0.63302636,0.032024257,0.2386365,0.09561056
0.498868,0.6782012,0.028307337,0.37500024,0.30168545
0.5067247,0.7104597,0.029077943,0.55681825,0.05120739
0.51786876,0.7306385,0.035735156,0.7386365,0.09481444
0.525972,0.73031044,0.04451031,0.7954545,0.14672805
0.5310347,0.7084727,0.053371172,0.8295455,0.0952088
0.5353457,0.69071054,0.064765885,0.86363673,0.0
0.53890514,0.67980266,0.0796963,0.8977275,0.0
0.54249954,0.6735122,0.099952474,0.92045474,0.0
0.5461292,0.6694522,0.12118025,0.943182,0.0
0.55115545,0.66320443,0.13918202,0.95454574,0.0
0.55757844,0.6552665,0.15862088,1.0000002,0.0
0.5655241,0.64603186,0.1866594,1.0000002,0.0
0.57499266,0.63460803,0.20488848,1.0000002,0.0
0.58279,0.62804484,0.2148807,1.0000002,0.0
0.58891606,0.6244066,0.22264314,1.0000002,0.0
0.5958483,0.6140144,0.22761618,1.0000002,0.0
0.6035869,0.59394956,0.20612305,0.9886365,0.0
0.6113019,0.5641694,0.19025424,0.96590924,0.0
0.61899376,0.52442765,0.19004226,0.943182,0.0
0.62704194,0.4805839,0.1990144,0.943182,0.0
0.6354462,0.44622993,0.20239237,0.943182,0.0
0.64415956,0.42287922,0.22445811,0.95454574,0.0
0.653182,0.4148519,0.24964304,0.977273,0.0
0.6617073,0.4137826,0.26926136,1.0000002,0.0
0.66973543,0.41841674,0.29188362,1.0000002,0.0
0.6790997,0.42191577,0.31160155,1.0000002,0.0
0.6897999,0.426852,0.31443837,1.0000002,0.0
0.6997354,0.43535233,0.29707536,1.0000002,0.0
0.7089058,0.45041418,0.26646504,0.977273,0.0
0.71704626,0.4651537,0.2209311,0.95454574,0.0
0.72415674,0.480052,0.1745782,0.943182,0.0
0.73216295,0.48871732,0.13463157,0.9318185,0.0
0.7410649,0.47381902,0.11474047,0.9318185,0.0
0.7513292,0.44007087,0.113970794,0.95454574,0.0
0.76295567,0.39299965,0.13150796,0.977273,0.0
0.7753401,0.3358543,0.16646044,0.9886365,0.0
0.78848255,0.27934384,0.2140942,1.0000002,0.0
0.79410756,0.23516273,0.26023087,1.0000002,0.0
0.7922151,0.20059252,0.2993638,1.0000002,0.0
0.7946353,0.17309546,0.32771224,1.0000002,0.0
0.8013686,0.15099359,0.35032296,1.0000002,0.0
0.8094425,0.12737632,0.36916053,1.0000002,0.0
0.81885755,0.10542154,0.38957834,1.0000002,0.0
0.8223425,0.08515096,0.4135608,1.0000002,0.0
0.8198978,0.06770635,0.40535653,1.0000002,0.0
0.8170254,0.052028656,0.37169054,1.0000002,0.0
0.8137256,0.042223692,0.33308712,1.0000002,0.0
0.8095896,0.033821106,0.2971235,1.0000002,0.0
0.80461717,0.025162458,0.24614367,1.0000002,0.0
0.798512,0.01506114,0.20581579,1.0000002,0.0
0.7912741,0.010308266,0.16969778,1.0000002,0.0
0.78479886,0.011075377,0.10220702,1.0000002,0.0
0.77908635,0.012933373,0.04206772,1.0000002,0.0
0.7771363,0.013724208,0.026812319,1.0000002,0.0
0.7789484,0.017496347,0.025127646,1.0000002,0.0
0.7789328,0.018606186,0.025315616,1.0000002,0.0
0.77708936,0.014213324,0.025760505,1.0000002,0.0
0.7743782,0.010465622,0.026366897,1.0000002,0.0
0.77079904,0.008672953,0.026727118,1.0000002,0.0
0.7676784,0.0075626373,0.026791375,1.0000002,0.0
0.7650157,0.006889701,0.026892386,1.0000002,0.0
0.7590407,0.0069437027,0.025976337,1.0000002,0.0
0.7497531,0.0065898895,0.025399745,1.0000002,0.0
0.06673032,0.15614843,0.00048403186,0.71590924,0.0
0.06788093,0.16965008,0.00057003275,0.71590924,0.0
0.070182145,0.18320489,0.0006131632,0.71590924,0.0
0.07202768,0.18693638,0.00066977297,0.71590924,0.0
0.073417425,0.19000363,0.00078502554,0.71590924,0.0
0.07474017,0.18854308,0.00077834097,0.71590924,0.0
0.07599598,0.18272352,0.00075817504,0.71590924,0.0
0.07648611,0.17131376,0.00078835315,0.71590924,0.0
0.07621056,0.16174912,0.00090121385,0.71590924,0.0
0.07711381,0.15929961,0.0011452204,0.71590924,0.0
0.07919586,0.1602354,0.0015474986,0.71590924,0.0
0.08113217,0.15867352,0.0020759935,0.71590924,0.0
0.0829227,0.15936375,0.002770353,0.71590924,0.0
0.08458781,0.16245341,0.0039079473,0.6818185,0.0
0.08612752,0.16533446,0.0053036697,0.6477275,0.0
0.08826542,0.16633558,0.0065231128,0.6477275,0.0
0.09100163,0.16504097,0.0074812556,0.6477275,0.0
0.09496379,0.1624229,0.008594095,0.6477275,0.0
0.100152016,0.15974522,0.009187998,0.6818185,0.0
0.10519469,0.15721488,0.009713097,0.71590924,0.0
0.110091686,0.15999603,0.010793758,0.71590924,0.0
0.11495888,0.16599298,0.0118426345,0.71590924,0.0
0.1197961,0.16680312,0.011746725,0.71590924,0.0
0.124347985,0.165941,0.010725582,0.71590924,0.0
0.1286146,0.16294408,0.0092463335,0.71590924,0.0
0.1336062,0.15514112,0.007549802,0.693182,0.0
0.13932252,0.14557362,0.005715986,0.693182,0.0
0.14530063,0.14124203,0.0045747305,0.67045474,0.0
0.15154064,0.13862729,0.0043940623,0.636364,0.0
0.15760672,0.13835263,0.004449438,0.5909095,0.0
0.16349912,0.13926554,0.004523708,0.57954574,0.0
0.16895902,0.14103222,0.0052391207,0.5454545,0.0
0.17398667,0.14279222,0.0056345714,0.534091,0.0
0.17977798,0.14427257,0.007786125,0.51136374,0.0
0.1863327,0.14560819,0.013090867,0.46590924,0.0
0.1935482,0.14811492,0.013838186,0.4545455,0.0
0.20142412,0.14990449,0.01842698,0.4545455,0.0
0.21086335,0.15122318,0.020980738,0.4545455,0.0
0.22186577,0.15443826,0.022809796,0.47727275,0.0
0.23189485,0.15808749,0.024797685,0.534091,0.0
0.24095082,0.1613009,0.029308513,0.47727275,0.0
0.2504375,0.16585779,0.03385256,0.47727275,0.0
0.26035452,0.17057729,0.03721425,0.52272725,0.0
0.27187574,0.1744926,0.044879045,0.56818175,0.0
0.28500092,0.17959571,0.056880508,0.61363673,0.0
0.298867,0.18540287,0.07028484,0.693182,0.0
0.31347406,0.1905539,0.07998762,0.75,0.0
0.3261659,0.19649649,0.08562903,0.7954545,0.0
0.3369428,0.20270753,0.08510537,0.840909,0.0
0.34561193,0.20819497,0.083059855,0.886364,0.0
0.3521731,0.21567082,0.07860815,0.96590924,0.0
0.35848808,0.22519684,0.0736689,1.0000002,0.0
0.3645569,0.23533177,0.067475885,1.0000002,0.0
0.3740579,0.24628043,0.06439198,1.0000002,0.0
0.38699102,0.2596488,0.062047854,1.0000002,0.0
0.39966357,0.27311754,0.06033478,1.0000002,0.0
0.41207564,0.2863767,0.06376748,1.0000002,0.0
0.42268705,0.30190873,0.077147275,1.0000002,0.0
0.43149805,0.3202808,0.09235212,1.0000002,0.0
0.43829167,0.33806944,0.10355858,1.0000002,0.0
0.44306803,0.35714865,0.11224994,1.0000002,0.0
0.44819152,0.37600827,0.11837285,1.0000002,0.0
0.4536625,0.39593172,0.11632636,1.0000002,0.0
0.45719695,0.41348433,0.10949126,1.0000002,0.0
0.45879483,0.43058467,0.106408514,1.0000002,0.0
0.46120882,0.44962573,0.1043904,0.95454574,0.0
0.46443892,0.47335625,0.0979063,0.8295455,0.0
0.46899462,0.49761176,0.08582078,0.6477275,0.0
0.47487557,0.5248921,0.07332567,0.46590924,0.0
0.47817934,0.55699897,0.056944434,0.3068185,0.0
0.47890604,0.60176706,0.041266833,0.27272725,0.0
0.48096776,0.65521765,0.03223255,0.352273,0.0
0.48436415,0.69586205,0.030302197,0.47727275,0.1432325
0.49120188,0.7244053,0.03373024,0.62500024,0.16484265
0.5014806,0.74087596,0.044119295,0.76136374,0.14829035
0.5094372,0.7336631,0.05704141,0.81818175,0.268954
0.51507163,0.70954394,0.06875743,0.85227275,0.45878533
0.51933014,0.6896746,0.08176026,0.86363673,0.3434775
0.52221274,0.67427945,0.09764411,0.85227275,0.05671159
0.525223,0.66385627,0.117360346,0.86363673,0.0
0.5283607,0.6561487,0.13719022,0.87500024,0.0
0.53275335,0.64825416,0.15122469,0.87500024,0.0
0.53840065,0.6414511,0.16713285,0.92045474,0.0
0.5464014,0.63817215,0.19029038,0.96590924,0.0
0.55675554,0.6358504,0.20590618,0.977273,0.0
0.5650822,0.63748336,0.21733612,0.9886365,0.0
0.57138133,0.6411836,0.22505423,0.9886365,0.0
0.5781802,0.6404283,0.22543755,0.977273,0.0
0.58547866,0.630347,0.19638625,0.95454574,0.0
0.5928104,0.60507345,0.16734229,0.92045474,0.0
0.6001754,0.5670774,0.15213354,0.886364,0.0
0.60780597,0.52388406,0.15592061,0.8977275,0.0
0.6157019,0.48961592,0.1605194,0.90909123,0.0
0.62378037,0.4598961,0.18230683,0.9318185,0.0
0.63204145,0.44627213,0.20922847,0.96590924,0.0
0.6399572,0.44559336,0.22799121,1.0000002,0.0
0.64752793,0.45107913,0.2500076,1.0000002,0.0
0.6558285,0.45405865,0.27211,1.0000002,0.0
0.6648587,0.45996118,0.27657092,1.0000002,0.0
0.6738614,0.47091866,0.25846523,1.0000002,0.0
0.68283653,0.4868772,0.23089711,0.96590924,0.0
0.6915693,0.5046997,0.19041686,0.9318185,0.0
0.70005953,0.519922,0.14495069,0.90909123,0.0
0.70897734,0.52767944,0.106704354,0.886364,0.0
0.7183225,0.5087228,0.0907929,0.886364,0.0
0.72820795,0.46553636,0.09513667,0.92045474,0.0
0.73863375,0.40758944,0.11331188,0.95454574,0.0
0.7518259,0.34263396,0.14651993,0.977273,0.0
0.76778424,0.2826457,0.19274333,1.0000002,0.0
0.776446,0.2359674,0.23565002,1.0000002,0.0
0.7778113,0.20334244,0.27534384,1.0000002,0.0
0.7816328,0.17711711,0.31120157,1.0000002,0.0
0.7879106,0.15367222,0.3431422,1.0000002,0.0
0.79550064,0.12657309,0.37120968,1.0000002,0.0
0.80440295,0.101162195,0.39310235,1.0000002,0.0
0.8077277,0.07653928,0.40830755,1.0000002,0.0
0.805475,0.055288553,0.39570394,1.0000002,0.0
0.80266726,0.039702892,0.36201036,1.0000002,0.0
0.7993046,0.03129399,0.31978136,1.0000002,0.0
0.7949139,0.026261806,0.28087202,1.0000002,0.0
0.78949547,0.022302032,0.22840492,1.0000002,0.0
0.78330123,0.017321348,0.18317387,1.0000002,0.0
0.7763314,0.013180137,0.15971203,1.0000002,0.0
0.7692666,0.01388967,0.11436834,1.0000002,0.0
0.76210666,0.014974475,0.049529217,1.0000002,0.0
0.75870454,0.015422225,0.025632445,1.0000002,0.0
0.7590599,0.017791629,0.02246701,1.0000002,0.0
0.75778675,0.019484758,0.023229558,1.0000002,0.0
0.7548851,0.01546824,0.024491437,1.0000002,0.0
0.7516023,0.012340903,0.025641873,1.0000002,0.0
0.7479383,0.010099173,0.025957584,1.0000002,0.0
0.74485207,0.00731349,0.025499713,0.9886365,0.0
0.74234354,0.0063706636,0.025495343,0.977273,0.0
0.73647106,0.005755186,0.024366021,0.96590924,0.0
0.7272341,0.0037326813,0.022875201,0.95454574,0.0
0.068505526,0.15713787,0.00056930445,0.65909123,0.0
0.06958687,0.16647506,0.00060802954,0.65909123,0.0
0.07174957,0.17741728,0.0006194585,0.65909123,0.0
0.07315552,0.18184757,0.0006585133,0.65909123,0.0
0.073804796,0.18574786,0.00075760414,0.65909123,0.0
0.07457501,0.18618274,0.0008148309,0.71590924,0.0
0.075466335,0.18516469,0.00088538113,0.71590924,0.0
0.07576722,0.17904854,0.0010406864,0.71590924,0.0
0.07547766,0.1711514,0.0012606173,0.71590924,0.0
0.076535165,0.16741562,0.0015685353,0.71590924,0.0
0.078939736,0.1665287,0.0019925558,0.71590924,0.0
0.08111596,0.16252875,0.002577031,0.71590924,0.0
0.08306366,0.1612575,0.0032812324,0.71590924,0.0
0.08461726,0.16410017,0.0042907824,0.6818185,0.0
0.085776865,0.16621304,0.0054452335,0.6477275,0.0
0.08753282,0.16643357,0.006417889,0.6477275,0.0
0.089885116,0.16436338,0.007020264,0.6477275,0.0
0.093550146,0.16041851,0.007644492,0.6477275,0.0
0.09852785,0.15668225,0.0079565095,0.6818185,0.0
0.103699446,0.1550374,0.008052143,0.71590924,0.0
0.10906482,0.16001797,0.008552624,0.71590924,0.0
0.11440343,0.16979074,0.009415228,0.71590924,0.0
0.11971539,0.17266226,0.009670075,0.71590924,0.0
0.12483019,0.17183065,0.009335085,0.71590924,0.0
0.12974775,0.1685121,0.008773863,0.71590924,0.0
0.13501453,0.15912557,0.007880906,0.693182,0.0
0.14063048,0.14665055,0.0067339977,0.67045474,0.0
0.14672458,0.14156318,0.0060532615,0.62500024,0.0
0.15329659,0.13933778,0.0057015345,0.57954574,0.0
0.15930724,0.13930106,0.005471778,0.52272725,0.0
0.1647563,0.14099312,0.0054112924,0.51136374,0.0
0.16975975,0.14302897,0.0055698,0.5,0.0
0.1743176,0.14487696,0.0058431113,0.51136374,0.0
0.18019676,0.1467812,0.007845293,0.51136374,0.0
0.18739748,0.14896488,0.012844547,0.4886365,0.0
0.19478416,0.15186977,0.0152912745,0.5,0.0
0.20235717,0.15405607,0.02051922,0.5,0.0
0.21171618,0.1552298,0.02385043,0.47727275,0.0
0.22286117,0.1578021,0.025034804,0.4545455,0.0
0.23357451,0.16101646,0.025898147,0.534091,0.0
0.24385619,0.16335416,0.029231448,0.5,0.0
0.25369596,0.16722894,0.03387856,0.5454545,0.0
0.26309395,0.17158413,0.03852627,0.65909123,0.0
0.27425706,0.17550278,0.047493115,0.784091,0.0
0.2871853,0.18077779,0.06204193,0.840909,0.0
0.30077982,0.18802023,0.07831202,0.92045474,0.0
0.3150407,0.19438338,0.08966772,0.96590924,0.0
0.32826138,0.20156026,0.09777507,0.96590924,0.0
0.34044206,0.20884752,0.09748979,0.96590924,0.0
0.3498608,0.21418262,0.09035752,0.96590924,0.0
0.3565178,0.22102022,0.07954044,1.0000002,0.0
0.3622173,0.23054528,0.06897324,1.0000002,0.0
0.3669597,0.24062753,0.05797646,1.0000002,0.0
0.37544525,0.2513101,0.052586794,1.0000002,0.0
0.38767433,0.2654593,0.051254522,1.0000002,0.0
0.39912045,0.27986407,0.051704034,1.0000002,0.0
0.40978324,0.29327393,0.056994397,1.0000002,0.0
0.4196589,0.30850196,0.071615465,1.0000002,0.0
0.4287473,0.32737303,0.08835484,1.0000002,0.0
0.43525147,0.34527278,0.10100795,1.0000002,0.0
0.43917167,0.36471486,0.11177705,1.0000002,0.0
0.44339478,0.38465214,0.12186272,1.0000002,0.0
0.4479214,0.4057157,0.12212929,1.0000002,0.0
0.45169127,0.4245367,0.117606774,1.0000002,0.0
0.45470464,0.44292092,0.11637026,1.0000002,0.0
0.4567393,0.46258926,0.11442752,1.0000002,0.0
0.45779562,0.48705387,0.10656958,0.87500024,0.0
0.46150064,0.5147004,0.09455649,0.72727275,0.0
0.4678545,0.5467055,0.08122456,0.57954574,0.0
0.4711051,0.5857446,0.06541979,0.46590924,0.0
0.47125256,0.63758326,0.051951054,0.42045474,0.0
0.47214735,0.68984985,0.046204176,0.534091,0.0
0.47378957,0.72574973,0.048165247,0.65909123,0.15395653
0.47865152,0.7476821,0.05520731,0.77272725,0.21829823
0.4867332,0.75606966,0.06620903,0.86363673,0.42176792
0.49385262,0.7410054,0.07805482,0.886364,0.35044116
0.5000099,0.7151284,0.0880432,0.87500024,0.40313813
0.50389016,0.69328547,0.09956812,0.840909,0.28180808
0.50549316,0.67560506,0.113788374,0.784091,0.027292386
0.50777304,0.66171646,0.13247581,0.784091,0.0
0.5107297,0.64971566,0.15021323,0.784091,0.0
0.5142238,0.63917446,0.15910497,0.7954545,0.0
0.51825523,0.6331341,0.16677518,0.840909,0.0
0.52587044,0.63194156,0.18157397,0.886364,0.0
0.5370697,0.63387537,0.19357118,0.90909123,0.0
0.5466485,0.64032197,0.20296483,0.9318185,0.0
0.5546069,0.65012336,0.20759672,0.92045474,0.0
0.562088,0.6578975,0.2025304,0.90909123,0.0
0.5690913,0.65808964,0.17569894,0.92045474,0.0
0.57575107,0.6435096,0.14122438,0.87500024,0.0
0.582067,0.61602736,0.11472881,0.8295455,0.0
0.58836484,0.5782862,0.11160488,0.840909,0.0
0.5946443,0.54830813,0.11759172,0.85227275,0.0
0.60135186,0.517261,0.13412191,0.87500024,0.0
0.6084876,0.49701524,0.15994745,0.90909123,0.0
0.6154771,0.49268675,0.17765704,0.943182,0.0
0.6223203,0.50017524,0.19508414,0.943182,0.0
0.6297363,0.5007968,0.21386424,0.943182,0.0
0.637725,0.5048077,0.21677428,0.943182,0.0
0.6463969,0.5153191,0.19657373,0.943182,0.0
0.6557518,0.52984524,0.17260124,0.90909123,0.0
0.66539943,0.5471058,0.14214458,0.87500024,0.0
0.6753397,0.56050324,0.10586076,0.85227275,0.0
0.685724,0.5672848,0.075754315,0.8295455,0.0
0.6965525,0.54761314,0.067083076,0.8295455,0.0
0.7067698,0.4992714,0.07622396,0.86363673,0.0
0.7163756,0.43213797,0.09752306,0.90909123,0.0
0.7303467,0.3608966,0.13065031,0.943182,0.0
0.748683,0.29583335,0.17879643,0.977273,0.0
0.76044714,0.24363685,0.22627504,0.9886365,0.0
0.76563895,0.20814681,0.2629205,1.0000002,0.0
0.7709727,0.17817092,0.29692385,1.0000002,0.0
0.77644837,0.15008521,0.32730424,1.0000002,0.0
0.7821481,0.120007515,0.34851822,1.0000002,0.0
0.78807163,0.092875004,0.3588131,1.0000002,0.0
0.7900379,0.06635785,0.3596353,1.0000002,0.0
0.7880471,0.045501947,0.3392883,1.0000002,0.0
0.7851676,0.03200662,0.3026495,1.0000002,0.0
0.78139925,0.024873972,0.2662372,1.0000002,0.0
0.77678764,0.021248579,0.2360352,1.0000002,0.0
0.77133274,0.02000451,0.19050156,1.0000002,0.0
0.7657381,0.018485665,0.1519745,0.9886365,0.0
0.76000357,0.015675426,0.13924932,0.977273,0.0
0.7527678,0.016100287,0.118754074,0.96590924,0.0
0.7440307,0.016938686,0.05706815,0.95454574,0.0
0.738376,0.017332435,0.026887074,0.943182,0.0
0.7358035,0.018177629,0.021825738,0.95454574,0.0
0.7318156,0.019158244,0.022552762,0.96590924,0.0
0.72641206,0.015783787,0.023270734,0.96590924,0.0
0.72237825,0.013604164,0.024193447,0.96590924,0.0
0.71971416,0.010676622,0.024300788,0.9318185,0.0
0.71746004,0.008505583,0.02334056,0.90909123,0.0
0.71561575,0.007813573,0.023101293,0.886364,0.0
0.71016014,0.0072484016,0.022231113,0.87500024,0.0
0.7010933,0.005432129,0.020583805,0.86363673,0.0
0.069780886,0.16117454,0.00075499434,0.65909123,0.0
0.07071078,0.16420865,0.000736773,0.65909123,0.0
0.0725705,0.17080665,0.0007225084,0.65909123,0.0
0.0737049,0.17598224,0.00075882254,0.65909123,0.0
0.074113846,0.17920923,0.00084790983,0.65909123,0.0
0.07468772,0.18133187,0.0010087192,0.71590924,0.0
0.07542622,0.18581676,0.001229811,0.71590924,0.0
0.07557958,0.18602133,0.0015145005,0.71590924,0.0
0.07514757,0.18063283,0.0018293327,0.71590924,0.0
0.076132596,0.1769216,0.0021752506,0.71590924,0.0
0.0785346,0.17351341,0.0025563561,0.71590924,0.0
0.080812216,0.16684699,0.0030607455,0.71590924,0.0
0.08296549,0.16302037,0.0036668535,0.71590924,0.0
0.084553,0.16348314,0.0043801554,0.71590924,0.0
0.08557463,0.16377807,0.005021557,0.71590924,0.0
0.087195456,0.1644187,0.0055249613,0.71590924,0.0
0.08941555,0.16310263,0.005841081,0.71590924,0.0
0.093061924,0.15916896,0.006238646,0.71590924,0.0
0.0981347,0.15600276,0.0065140985,0.71590924,0.0
0.103764415,0.15616107,0.006684785,0.71590924,0.0
0.10995102,0.1618309,0.0071127685,0.71590924,0.0
0.11580068,0.17322063,0.008061115,0.71590924,0.0
0.121313274,0.17800736,0.008976019,0.71590924,0.0
0.12664258,0.17794156,0.009771325,0.71590924,0.0
0.13178861,0.17437005,0.010304704,0.71590924,0.0
0.13717031,0.1645484,0.010163837,0.693182,0.0
0.14278734,0.14988446,0.009420799,0.67045474,0.0
0.1488446,0.14329195,0.008717248,0.62500024,0.0
0.15534198,0.14071083,0.0076885037,0.5909095,0.0
0.1613183,0.14117527,0.0068017803,0.5454545,0.0
0.1667738,0.14364934,0.0064266743,0.5454545,0.0
0.17157269,0.14649916,0.006420899,0.51136374,0.0
0.17571497,0.14897203,0.0070200283,0.534091,0.0
0.18163776,0.15150881,0.009768067,0.5454545,0.0
0.18934083,0.15391469,0.0152275385,0.51136374,0.0
0.19695735,0.15679431,0.018940665,0.51136374,0.0
0.20448709,0.15863323,0.023933902,0.5,0.0
0.21383321,0.15940166,0.0279781,0.443182,0.0
0.22499561,0.1610043,0.02833924,0.40909123,0.0
0.23614466,0.1635859,0.027798835,0.5,0.0
0.24728048,0.16536474,0.0291319,0.47727275,0.0
0.2573917,0.16863966,0.032994337,0.602273,0.0
0.26647818,0.17216587,0.039138317,0.7386365,0.0
0.27716696,0.17632031,0.0517847,0.85227275,0.0
0.28945804,0.18213725,0.0699875,0.8977275,0.0
0.30248952,0.18999267,0.08852253,1.0000002,0.0
0.3162614,0.19784713,0.10039002,1.0000002,0.0
0.32949185,0.2065289,0.1114805,1.0000002,0.0
0.34218073,0.21491241,0.112504266,1.0000002,0.0
0.35170114,0.2209115,0.10209842,1.0000002,0.0
0.35805273,0.22833347,0.08758455,1.0000002,0.0
0.3630532,0.23765588,0.07427921,1.0000002,0.0
0.36670232,0.24747515,0.06129069,1.0000002,0.0
0.37447143,0.25826812,0.055826765,1.0000002,0.0
0.3863604,0.27223873,0.05522135,1.0000002,0.0
0.39716697,0.28617907,0.05673164,1.0000002,0.0
0.40689123,0.30039024,0.06336755,1.0000002,0.0
0.4163953,0.31654024,0.077117406,1.0000002,0.0
0.42567945,0.3358345,0.09150809,1.0000002,0.0
0.431939,0.35349798,0.10273425,1.0000002,0.0
0.43517387,0.3739705,0.11400579,1.0000002,0.0
0.4387679,0.39437032,0.124960616,1.0000002,0.0
0.44272065,0.41595244,0.12702774,1.0000002,0.0
0.44651067,0.4354751,0.12504892,1.0000002,0.0
0.45013762,0.45616078,0.12501456,1.0000002,0.0
0.45174718,0.47616506,0.12193189,1.0000002,0.0
0.45133924,0.49989176,0.11204522,0.87500024,0.0
0.4540938,0.53054,0.09889435,0.76136374,0.0
0.460011,0.56799674,0.085197195,0.6477275,0.0
0.4628185,0.61381936,0.072911024,0.56818175,0.0
0.46251643,0.6696327,0.06429118,0.52272725,0.0
0.4626038,0.72085667,0.06426932,0.62500024,0.0
0.46308076,0.7513349,0.07357242,0.6818185,0.13993457
0.46631658,0.7661288,0.08438248,0.71590924,0.26962978
0.47231114,0.7667465,0.093710266,0.72727275,0.31296936
0.47825837,0.7478614,0.10229084,0.7386365,0.295345
0.48415804,0.72188973,0.10905116,0.72727275,0.073931694
0.48772192,0.69960666,0.11671793,0.6818185,0.051454082
0.48894978,0.67986035,0.12765616,0.62500024,0.0
0.49115896,0.6615133,0.14266035,0.65909123,0.0
0.49434972,0.6449683,0.15580246,0.67045474,0.0
0.49764323,0.632221,0.1605068,0.6818185,0.0
0.5010396,0.6265738,0.16297883,0.77272725,0.0
0.50796056,0.62589574,0.17073953,0.86363673,0.0
0.5184058,0.6294849,0.17782305,0.8977275,0.0
0.52768195,0.63910294,0.18734826,0.92045474,0.0
0.5357888,0.6515789,0.18925458,0.90909123,0.0
0.5430285,0.66512084,0.18077493,0.886364,0.0
0.5494008,0.67599654,0.15607484,0.886364,0.0
0.5554415,0.674628,0.12499605,0.8295455,0.0
0.56115055,0.6610019,0.09129618,0.77272725,0.0
0.56636906,0.6366422,0.078873105,0.784091,0.0
0.57109666,0.61696815,0.07678026,0.7954545,0.0
0.57658803,0.5882106,0.086199015,0.81818175,0.0
0.58284307,0.5662198,0.10587276,0.85227275,0.0
0.5890845,0.5583129,0.123327225,0.886364,0.0
0.5953125,0.5631652,0.13972759,0.886364,0.0
0.6023507,0.55859923,0.15519372,0.886364,0.0
0.61019945,0.5577657,0.15788339,0.886364,0.0
0.6189718,0.5630832,0.14169759,0.886364,0.0
0.6286682,0.5728197,0.121754505,0.85227275,0.0
0.6393448,0.58525753,0.09799709,0.81818175,0.0
0.65100193,0.592149,0.07184759,0.7954545,0.0
0.6627412,0.59190536,0.051687386,0.77272725,0.0
0.6745626,0.56516075,0.04867665,0.77272725,0.0
0.6842586,0.51005626,0.058375027,0.80681825,0.0
0.69182897,0.43814254,0.078252345,0.86363673,0.0
0.7060752,0.36618805,0.10810464,0.90909123,0.0
0.7269968,0.3006668,0.15877953,0.95454574,0.0
0.74124,0.249053,0.20203525,0.977273,0.0
0.7488048,0.21233416,0.23681739,1.0000002,0.0
0.755301,0.17882514,0.28035548,1.0000002,0.0
0.7607286,0.14614749,0.31454238,1.0000002,0.0
0.76557827,0.11564517,0.32162452,1.0000002,0.0
0.7698499,0.08815193,0.32533503,1.0000002,0.0
0.77132785,0.06206751,0.31985053,1.0000002,0.0
0.7700118,0.041552067,0.2930203,1.0000002,0.0
0.7671299,0.028359294,0.25359932,1.0000002,0.0
0.76268196,0.020535946,0.22824857,1.0000002,0.0
0.75749755,0.017517924,0.2052484,1.0000002,0.0
0.7515763,0.017240763,0.16266133,0.9886365,0.0
0.745473,0.018973589,0.12986702,0.96590924,0.0
0.73918784,0.017982721,0.11640506,0.943182,0.0
0.7311162,0.019912243,0.09925273,0.92045474,0.0
0.72125804,0.019686937,0.055344984,0.8977275,0.0
0.71464896,0.018891811,0.027929343,0.886364,0.0
0.7112886,0.017355323,0.022019178,0.90909123,0.0
0.70683134,0.017674804,0.022431798,0.9318185,0.0
0.7012775,0.014446139,0.022277888,0.943182,0.0
0.697428,0.013377786,0.022396628,0.943182,0.0
0.6952832,0.011057854,0.021958511,0.90909123,0.0
0.69338346,0.008877993,0.020643212,0.87500024,0.0
0.69172907,0.0077819824,0.020186108,0.840909,0.0
0.68664956,0.0060311556,0.019632492,0.81818175,0.0
0.6781452,0.004125476,0.018366072,0.80681825,0.0
0.07055628,0.17290139,0.0009519437,0.65909123,0.0
0.071252525,0.1708281,0.0008870044,0.65909123,0.0
0.07264501,0.17060351,0.0008671109,0.65909123,0.0
0.07367575,0.17363238,0.0008954075,0.65909123,0.0
0.074344814,0.174716,0.0009776454,0.65909123,0.0
0.07507819,0.17565465,0.0012576259,0.71590924,0.0
0.07587576,0.18292618,0.0016404586,0.71590924,0.0
0.075923085,0.18875027,0.0020280778,0.71590924,0.0
0.07522023,0.18708372,0.0024283137,0.71590924,0.0
0.07590598,0.18497038,0.002774112,0.71590924,0.0
0.07798028,0.17997217,0.0030149342,0.71590924,0.0
0.080221,0.17073488,0.0033403644,0.71590924,0.0
0.08262825,0.16448832,0.0037784097,0.71590924,0.0
0.08439481,0.1628282,0.004142274,0.71590924,0.0
0.085520744,0.16148067,0.00431925,0.71590924,0.0
0.08725345,0.16303635,0.0044244495,0.71590924,0.0
